title,book_link,book_image
A Patriot's History of the United States: From Columbus's Great Discovery to the War on Terror,https://www.amazon.com/Patriots-History-United-States-Columbuss/dp/1595230327/ref=sr_1_1?dchild=1&keywords=A+Patriot%27s+History+of+the+United+States%3A+From+Columbus%27s+Great+Discovery+to+the+War+on+Terror&qid=1629098303&s=books&sr=1-1,https://m.media-amazon.com/images/I/51utAMocM7L._AC_UY218_.jpg
A Stolen Life: A Memoir,https://www.amazon.com/A-Stolen-Life-Jaycee-Dugard-audiobook/dp/B005C7QXPW/ref=sr_1_1?dchild=1&keywords=A+Stolen+Life%3A+A+Memoir&qid=1629098306&s=books&sr=1-1,https://m.media-amazon.com/images/I/71oJTG0-e3L._AC_UY218_.jpg
"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",https://www.amazon.com/Act-like-Lady-Think-like-Man-audiobook/dp/B00LNH6P3A/ref=sr_1_1?dchild=1&keywords=Act+Like+a+Lady%2C+Think+Like+a+Man%3A+What+Men+Really+Think+About+Love%2C+Relationships%2C+Intimacy%2C+and+Commitment&qid=1629098310&s=books&sr=1-1,https://m.media-amazon.com/images/I/81QB5FjNCrL._AC_UY218_.jpg
Adult Coloring Book: Stress Relieving Animal Designs,https://www.amazon.com/Adult-Coloring-Book-Relieving-Designs/dp/1945710799/ref=sr_1_1?dchild=1&keywords=Adult+Coloring+Book%3A+Stress+Relieving+Animal+Designs&qid=1629098313&s=books&sr=1-1,https://m.media-amazon.com/images/I/91qGvnLdVeS._AC_UY218_.jpg
American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,https://www.amazon.com/American-Sniper-audiobook/dp/B006ST49K4/ref=sr_1_1?dchild=1&keywords=American+Sniper%3A+The+Autobiography+of+the+Most+Lethal+Sniper+in+U.S.+Military+History&qid=1629098317&s=books&sr=1-1,https://m.media-amazon.com/images/I/916vK3WjpHL._AC_UY218_.jpg
Arguing with Idiots: How to Stop Small Minds and Big Government,https://www.amazon.com/Arguing-with-Idiots-Glenn-Beck-audiobook/dp/B002Q1IUPI/ref=sr_1_1?dchild=1&keywords=Arguing+with+Idiots%3A+How+to+Stop+Small+Minds+and+Big+Government&qid=1629098320&s=books&sr=1-1,https://m.media-amazon.com/images/I/517gppeEkLL._AC_UY218_.jpg
Baby Touch and Feel: Animals,https://www.amazon.com/Baby-Touch-Feel-Animals-DK/dp/0756634687/ref=sr_1_1?dchild=1&keywords=Baby+Touch+and+Feel%3A+Animals&qid=1629098324&s=books&sr=1-1,https://m.media-amazon.com/images/I/71WrGlj9x1L._AC_UY218_.jpg
Balance (Angie's Extreme Stress Menders),https://www.amazon.com/Balance-Angies-Extreme-Stress-Menders/dp/1508582211/ref=sr_1_1?dchild=1&keywords=Balance+%28Angie%27s+Extreme+Stress+Menders%29&qid=1629098327&s=books&sr=1-1,https://m.media-amazon.com/images/I/61WvgTd8xVL._AC_UY218_.jpg
Calm the F*ck Down: An Irreverent Adult Coloring Book (Irreverent Book Series),https://www.amazon.com/Cheer-Up-Irreverently-Positive-Irreverent/dp/1534602089/ref=sr_1_1?dchild=1&keywords=Calm+the+F*ck+Down%3A+An+Irreverent+Adult+Coloring+Book+%28Irreverent+Book+Series%29&qid=1629098335&s=books&sr=1-1,https://m.media-amazon.com/images/I/61hD6ojtSaL._AC_UY218_.jpg
Decision Points,https://www.amazon.com/Decision-Points-George-W-Bush/dp/0307590615/ref=sr_1_1?dchild=1&keywords=Decision+Points&qid=1629098338&s=books&sr=1-1,https://m.media-amazon.com/images/I/815Xug+yDXL._AC_UY218_.jpg
"Delivering Happiness: A Path to Profits, Passion, and Purpose",https://www.amazon.com/Delivering-Happiness-Profits-Passion-Purpose/dp/0446576220/ref=sr_1_1?dchild=1&keywords=Delivering+Happiness%3A+A+Path+to+Profits%2C+Passion%2C+and+Purpose&qid=1629098342&s=books&sr=1-1,https://m.media-amazon.com/images/I/61Co0gMmJzL._AC_UY218_.jpg
Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),https://www.amazon.com/Difficult-Riddles-Smart-Kids-Families/dp/1546595902/ref=sr_1_1?dchild=1&keywords=Difficult+Riddles+For+Smart+Kids%3A+300+Difficult+Riddles+And+Brain+Teasers+Families+Will+Love+%28Books+for+Smart+Kids%29&qid=1629098345&s=books&sr=1-1,https://m.media-amazon.com/images/I/812F2oVcq5L._AC_UY218_.jpg
"Divine Soul Mind Body Healing and Transmission System: The Divine Way to Heal You, Humanity, Mother Earth, and All…",https://www.amazon.com/Divine-Soul-Healing-Transmission-System/dp/B002TNABXM/ref=sr_1_1?dchild=1&keywords=Divine+Soul+Mind+Body+Healing+and+Transmission+System%3A+The+Divine+Way+to+Heal+You%2C+Humanity%2C+Mother+Earth%2C+and+All%E2%80%A6&qid=1629098349&s=books&sr=1-1,https://m.media-amazon.com/images/I/51ODk68zQHL._AC_UY218_.jpg
Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books),https://www.amazon.com/Creative-Nouveau-Animal-Designs-Coloring/dp/0486493105/ref=sr_1_1?dchild=1&keywords=Dover+Creative+Haven+Art+Nouveau+Animal+Designs+Coloring+Book+%28Creative+Haven+Coloring+Books%29&qid=1629098353&s=books&sr=1-1,https://m.media-amazon.com/images/I/91MBjVRlu0L._AC_UY218_.jpg
George Washington's Secret Six: The Spy Ring That Saved the American Revolution,https://www.amazon.com/George-Washingtons-Secret-Six-Revolution/dp/0143130609/ref=sr_1_1?dchild=1&keywords=George+Washington%27s+Secret+Six%3A+The+Spy+Ring+That+Saved+the+American+Revolution&qid=1629098357&s=books&sr=1-1,https://m.media-amazon.com/images/I/91gYaUzAJyL._AC_UY218_.jpg
"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",https://www.amazon.com/Girl-Stop-Apologizing/dp/B07FSTP9WQ/ref=sr_1_1?dchild=1&keywords=Girl%2C+Stop+Apologizing%3A+A+Shame-Free+Plan+for+Embracing+and+Achieving+Your+Goals&qid=1629098361&s=books&sr=1-1,https://m.media-amazon.com/images/I/91AI6GDcN3L._AC_UY218_.jpg
"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",https://www.amazon.com/Girl-Wash-Your-Face-Believing/dp/1543676839/ref=sr_1_1?dchild=1&keywords=Girl%2C+Wash+Your+Face%3A+Stop+Believing+the+Lies+About+Who+You+Are+So+You+Can+Become+Who+You+Were+Meant+to+Be&qid=1629098365&s=books&sr=1-1,https://m.media-amazon.com/images/I/61v2t4d4GPL._AC_UY218_.jpg
"Glenn Beck's Common Sense: The Case Against an Out-of-Control Government, Inspired by Thomas Paine",https://www.amazon.com/Glenn-Becks-Common-Sense-Control/dp/1439168571/ref=sr_1_1?dchild=1&keywords=Glenn+Beck%27s+Common+Sense%3A+The+Case+Against+an+Out-of-Control+Government%2C+Inspired+by+Thomas+Paine&qid=1629098368&s=books&sr=1-1,https://m.media-amazon.com/images/I/81x93cjzX8L._AC_UY218_.jpg
Going Rogue: An American Life,https://www.amazon.com/Going-Rogue-American-Sarah-Palin/dp/0061939897/ref=sr_1_1?dchild=1&keywords=Going+Rogue%3A+An+American+Life&qid=1629098373&s=books&sr=1-1,https://m.media-amazon.com/images/I/51SlMUPcXTL._AC_UY218_.jpg
Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,https://www.amazon.com/Good-Days-Start-Gratitude-Cultivate/dp/1976436184/ref=sr_1_1?dchild=1&keywords=Good+Days+Start+With+Gratitude%3A+A+52+Week+Guide+To+Cultivate+An+Attitude+Of+Gratitude%3A+Gratitude+Journal&qid=1629098377&s=books&sr=1-1,https://m.media-amazon.com/images/I/51VkB7O0v4L._AC_UY218_.jpg
"Grain Brain: The Surprising Truth about Wheat, Carbs, and Sugar--Your Brain's Silent Killers",https://www.amazon.com/Grain-Brain-Surprising-Sugar-Your-Killers/dp/0316485136/ref=sr_1_1?dchild=1&keywords=Grain+Brain%3A+The+Surprising+Truth+about+Wheat%2C+Carbs%2C+and+Sugar--Your+Brain%27s+Silent+Killers&qid=1629098381&s=books&sr=1-1,https://m.media-amazon.com/images/I/814bU9YWoYL._AC_UY218_.jpg
Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,https://www.amazon.com/Killers-Flower-Moon-Osage-Murders/dp/0307742482/ref=sr_1_1?dchild=1&keywords=Killers+of+the+Flower+Moon%3A+The+Osage+Murders+and+the+Birth+of+the+FBI&qid=1629098384&s=books&sr=1-1,https://m.media-amazon.com/images/I/61OT8PC5PMS._AC_UY218_.jpg
Killing Kennedy: The End of Camelot,https://www.amazon.com/Killing-Kennedy-Bill-OReilly-audiobook/dp/B009KEZN4U/ref=sr_1_1?dchild=1&keywords=Killing+Kennedy%3A+The+End+of+Camelot&qid=1629098387&s=books&sr=1-1,https://m.media-amazon.com/images/I/91zbSgl7w+L._AC_UY218_.jpg
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),https://www.amazon.com/Killing-Patton-Bill-OReilly-audiobook/dp/B00KMYOG5E/ref=sr_1_1?dchild=1&keywords=Killing+Patton%3A+The+Strange+Death+of+World+War+II%27s+Most+Audacious+General+%28Bill+O%27Reilly%27s+Killing+Series%29&qid=1629098391&s=books&sr=1-1,https://m.media-amazon.com/images/I/91LaCmmgqoL._AC_UY218_.jpg
Killing Reagan: The Violent Assault That Changed a Presidency (Bill O'Reilly's Killing Series),https://www.amazon.com/Killing-Reagan-audiobook/dp/B00YNE28RW/ref=sr_1_1?dchild=1&keywords=Killing+Reagan%3A+The+Violent+Assault+That+Changed+a+Presidency+%28Bill+O%27Reilly%27s+Killing+Series%29&qid=1629098394&s=books&sr=1-1,https://m.media-amazon.com/images/I/91iVocP4CML._AC_UY218_.jpg
Laugh-Out-Loud Jokes for Kids,https://www.amazon.com/Laugh-Out-Loud-Jokes-Kids-Rob-Elliott/dp/0800788036/ref=sr_1_1?dchild=1&keywords=Laugh-Out-Loud+Jokes+for+Kids&qid=1629098398&s=books&sr=1-1,https://m.media-amazon.com/images/I/81Hbxv5+yeL._AC_UY218_.jpg
Mindset: The New Psychology of Success,https://www.amazon.com/Mindset-Psychology-Carol-S-Dweck/dp/0345472322/ref=sr_1_1?dchild=1&keywords=Mindset%3A+The+New+Psychology+of+Success&qid=1629098401&s=books&sr=1-1,https://m.media-amazon.com/images/I/61bDwfLudLL._AC_UY218_.jpg
No Easy Day: The Autobiography of a Navy Seal: The Firsthand Account of the Mission That Killed Osama Bin Laden,https://www.amazon.com/No-Easy-Day-audiobook/dp/B0095PEFYS/ref=sr_1_1?dchild=1&keywords=No+Easy+Day%3A+The+Autobiography+of+a+Navy+Seal%3A+The+Firsthand+Account+of+the+Mission+That+Killed+Osama+Bin+Laden&qid=1629098405&s=books&sr=1-1,https://m.media-amazon.com/images/I/81-Z4a8tCKL._AC_UY218_.jpg
One Thousand Gifts: A Dare to Live Fully Right Where You Are,https://www.amazon.com/One-Thousand-Gifts-Fully-Right/dp/0310321913/ref=sr_1_1?dchild=1&keywords=One+Thousand+Gifts%3A+A+Dare+to+Live+Fully+Right+Where+You+Are&qid=1629098408&s=books&sr=1-1,https://m.media-amazon.com/images/I/810yQfeWuDL._AC_UY218_.jpg
Outliers: The Story of Success,https://www.amazon.com/Outliers-Story-Success-Malcolm-Gladwell/dp/0316017930/ref=sr_1_1?dchild=1&keywords=Outliers%3A+The+Story+of+Success&qid=1629098411&s=books&sr=1-1,https://m.media-amazon.com/images/I/71GLAwC9cPL._AC_UY218_.jpg
Quiet: The Power of Introverts in a World That Can't Stop Talking,https://www.amazon.com/Summary-Analysis-Quiet-Introverts-Summaries-ebook/dp/B01MT18IPR/ref=sr_1_1?dchild=1&keywords=Quiet%3A+The+Power+of+Introverts+in+a+World+That+Can%27t+Stop+Talking&qid=1629098415&s=books&sr=1-1,https://m.media-amazon.com/images/I/81ciyG2-DGL._AC_UY218_.jpg
"Soul Healing Miracles: Ancient and New Sacred Wisdom, Knowledge, and Practical Techniques for Healing the Spiritual…",https://www.amazon.com/Soul-Healing-Miracles-Knowledge-Techniques/dp/1940363071/ref=sr_1_1?dchild=1&keywords=Soul+Healing+Miracles%3A+Ancient+and+New+Sacred+Wisdom%2C+Knowledge%2C+and+Practical+Techniques+for+Healing+the+Spiritual%E2%80%A6&qid=1629098419&s=books&sr=1-1,https://m.media-amazon.com/images/I/81bIS3fMG-S._AC_UY218_.jpg
Steve Jobs,https://www.amazon.com/Steve-Jobs-Walter-Isaacson-audiobook/dp/B07ZMKXMTG/ref=sr_1_1?dchild=1&keywords=Steve+Jobs&qid=1629098422&s=books&sr=1-1,https://m.media-amazon.com/images/I/71+eijKKPYL._AC_UY218_.jpg
Switch: How to Change Things When Change Is Hard,https://www.amazon.com/Switch-Change-Things-When-Hard/dp/0385528752/ref=sr_1_1?dchild=1&keywords=Switch%3A+How+to+Change+Things+When+Change+Is+Hard&qid=1629098426&s=books&sr=1-1,https://m.media-amazon.com/images/I/81QxTfW8-PL._AC_UY218_.jpg
The Amateur,https://www.amazon.com/Amateur-Reckoning-Gender-Identity-Masculinity/dp/1501168754/ref=sr_1_1?dchild=1&keywords=The+Amateur&qid=1629098430&s=books&sr=1-1,https://m.media-amazon.com/images/I/71aGj+MuaZL._AC_UY218_.jpg
The Five Dysfunctions of a Team: A Leadership Fable,https://www.amazon.com/Five-Dysfunctions-Team-Leadership-Fable/dp/0787960756/ref=sr_1_1?dchild=1&keywords=The+Five+Dysfunctions+of+a+Team%3A+A+Leadership+Fable&qid=1629098434&s=books&sr=1-1,https://m.media-amazon.com/images/I/61ZCZhZdW4L._AC_UY218_.jpg
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,https://www.amazon.com/Five-Love-Languages-Heartfelt-Commitment/dp/B0042100OY/ref=sr_1_1?dchild=1&keywords=The+Five+Love+Languages%3A+How+to+Express+Heartfelt+Commitment+to+Your+Mate&qid=1629098438&s=books&sr=1-1,https://m.media-amazon.com/images/I/31uC7JxK78L._AC_UY218_.jpg
The Mueller Report,https://www.amazon.com/Mueller-Report-Washington-Post/dp/1982129735/ref=sr_1_1?dchild=1&keywords=The+Mueller+Report&qid=1629098441&s=books&sr=1-1,https://m.media-amazon.com/images/I/612k8ZUO0YL._AC_UY218_.jpg
The Power of Habit: Why We Do What We Do in Life and Business,https://www.amazon.com/The-Power-of-Habit-Charles-Duhigg-audiobook/dp/B007EJSMC8/ref=sr_1_1?dchild=1&keywords=The+Power+of+Habit%3A+Why+We+Do+What+We+Do+in+Life+and+Business&qid=1629098445&s=books&sr=1-1,https://m.media-amazon.com/images/I/71mNCrCjxCL._AC_UY218_.jpg
"The Road to Serfdom: Text and Documents--The Definitive Edition (The Collected Works of F. A. Hayek, Volume 2)",https://www.amazon.com/Road-Serfdom-Documents-Definitive-Collected/dp/0226320553/ref=sr_1_1?dchild=1&keywords=The+Road+to+Serfdom%3A+Text+and+Documents--The+Definitive+Edition+%28The+Collected+Works+of+F.+A.+Hayek%2C+Volume+2%29&qid=1629098448&s=books&sr=1-1,https://m.media-amazon.com/images/I/51oFXAETtKL._AC_UY218_.jpg
The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,https://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/B01I29Y344/ref=sr_1_1?dchild=1&keywords=The+Subtle+Art+of+Not+Giving+a+F*ck%3A+A+Counterintuitive+Approach+to+Living+a+Good+Life&qid=1629098452&s=books&sr=1-1,https://m.media-amazon.com/images/I/81A5jQHA+lL._AC_UY218_.jpg
The Whole30: The 30-Day Guide to Total Health and Food Freedom,https://www.amazon.com/Whole30-30-Day-Guide-Health-Freedom/dp/0544609719/ref=sr_1_1?dchild=1&keywords=The+Whole30%3A+The+30-Day+Guide+to+Total+Health+and+Food+Freedom&qid=1629098455&s=books&sr=1-1,https://m.media-amazon.com/images/I/91pGSEWMORL._AC_UY218_.jpg
"Thinking, Fast and Slow",https://www.amazon.com/Thinking-Fast-and-Slow-audiobook/dp/B005Z9GAJG/ref=sr_1_1?dchild=1&keywords=Thinking%2C+Fast+and+Slow&qid=1629098458&s=books&sr=1-1,https://m.media-amazon.com/images/I/71CPEr8zrWL._AC_UY218_.jpg
Thug Kitchen: The Official Cookbook: Eat Like You Give a F*ck (Thug Kitchen Cookbooks),https://www.amazon.com/Summary-Thug-Kitchen-Official-Conversation-ebook/dp/B07C7M3G1T/ref=sr_1_1?dchild=1&keywords=Thug+Kitchen%3A+The+Official+Cookbook%3A+Eat+Like+You+Give+a+F*ck+%28Thug+Kitchen+Cookbooks%29&qid=1629098462&s=books&sr=1-1,https://m.media-amazon.com/images/I/71TQW5Ak+CL._AC_UY218_.jpg
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",https://www.amazon.com/Tools-Titans-Billionaires-World-Class-Performers/dp/B082VKY29Q/ref=sr_1_1?dchild=1&keywords=Tools+of+Titans%3A+The+Tactics%2C+Routines%2C+and+Habits+of+Billionaires%2C+Icons%2C+and+World-Class+Performers&qid=1629098465&s=books&sr=1-1,https://m.media-amazon.com/images/I/710FF4JrjsL._AC_UY218_.jpg
What Happened,https://www.amazon.com/What-Happened-audiobook/dp/B0721QWPTS/ref=sr_1_1?dchild=1&keywords=What+Happened&qid=1629098468&s=books&sr=1-1,https://m.media-amazon.com/images/I/81ICQUO+-jL._AC_UY218_.jpg
Whose Boat Is This Boat?: Comments That Don't Help in the Aftermath of a Hurricane,https://www.amazon.com/Whose-Boat-This-Aftermath-Hurricane/dp/1982121084/ref=sr_1_1?dchild=1&keywords=Whose+Boat+Is+This+Boat%3F%3A+Comments+That+Don%27t+Help+in+the+Aftermath+of+a+Hurricane&qid=1629098471&s=books&sr=1-1,https://m.media-amazon.com/images/I/71jOX6OUN1L._AC_UY218_.jpg
Adult Coloring Book: Stress Relieving Patterns,https://www.amazon.com/Adult-Coloring-Book-Relieving-Patterns/dp/1941325122/ref=sr_1_1?dchild=1&keywords=Adult+Coloring+Book%3A+Stress+Relieving+Patterns&qid=1629098475&s=books&sr=1-1,https://m.media-amazon.com/images/I/91VNBt7haHL._AC_UY218_.jpg
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",https://www.amazon.com/David-and-Goliath-audiobook/dp/B00EKQKMG2/ref=sr_1_1?dchild=1&keywords=David+and+Goliath%3A+Underdogs%2C+Misfits%2C+and+the+Art+of+Battling+Giants&qid=1629098479&s=books&sr=1-1,https://m.media-amazon.com/images/I/71DpvpL+YzL._AC_UY218_.jpg
Fear: Trump in the White House,https://www.amazon.com/Fear-Bob-Woodward-audiobook/dp/B07G3FJC1P/ref=sr_1_1?dchild=1&keywords=Fear%3A+Trump+in+the+White+House&qid=1629098483&s=books&sr=1-1,https://m.media-amazon.com/images/I/71O51DX7JLL._AC_UY218_.jpg
Food Rules: An Eater's Manual,https://www.amazon.com/Food-Rules-Eaters-Michael-Pollan/dp/014311638X/ref=sr_1_1?dchild=1&keywords=Food+Rules%3A+An+Eater%27s+Manual&qid=1629098486&s=books&sr=1-1,https://m.media-amazon.com/images/I/71ESnAmWAhL._AC_UY218_.jpg
"Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime",https://www.amazon.com/Game-Change-audiobook/dp/B0033ZP7EI/ref=sr_1_1?dchild=1&keywords=Game+Change%3A+Obama+and+the+Clintons%2C+McCain+and+Palin%2C+and+the+Race+of+a+Lifetime&qid=1629098490&s=books&sr=1-1,https://m.media-amazon.com/images/I/510xjxeBFhL._AC_UY218_.jpg
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,https://www.amazon.com/Hillbilly-Elegy-Memoir-Family-Culture/dp/0062300555/ref=sr_1_1?dchild=1&keywords=Hillbilly+Elegy%3A+A+Memoir+of+a+Family+and+Culture+in+Crisis&qid=1629098493&s=books&sr=1-1,https://m.media-amazon.com/images/I/81ytGlIkLoL._AC_UY218_.jpg
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://www.amazon.com/In-Garden-of-Beasts-Erik-Larson-audiobook/dp/B00502PFNU/ref=sr_1_1?dchild=1&keywords=In+the+Garden+of+Beasts%3A+Love%2C+Terror%2C+and+an+American+Family+in+Hitler%27s+Berlin&qid=1629098497&s=books&sr=1-1,https://m.media-amazon.com/images/I/91Hsk4M0sPL._AC_UY218_.jpg
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy…,https://www.amazon.com/Instant-Pot-Pressure-Cooker-Cookbook/dp/1727408403/ref=sr_1_1?dchild=1&keywords=Instant+Pot+Pressure+Cooker+Cookbook%3A+500+Everyday+Recipes+for+Beginners+and+Advanced+Users.+Try+Easy+and+Healthy%E2%80%A6&qid=1629098501&s=books&sr=1-1,https://m.media-amazon.com/images/I/71csl3bkyyS._AC_UY218_.jpg
Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,https://www.amazon.com/Lettering-Modern-Calligraphy-Beginners-Guide/dp/1948209004/ref=sr_1_1?dchild=1&keywords=Lettering+and+Modern+Calligraphy%3A+A+Beginner%27s+Guide%3A+Learn+Hand+Lettering+and+Brush+Lettering&qid=1629098505&s=books&sr=1-1,https://m.media-amazon.com/images/I/51zG2Nr0BkL._AC_UY218_.jpg
Milk and Vine: Inspirational Quotes From Classic Vines,https://www.amazon.com/Milk-Vine-Inspirational-Quotes-Classic/dp/1973124262/ref=sr_1_1?dchild=1&keywords=Milk+and+Vine%3A+Inspirational+Quotes+From+Classic+Vines&qid=1629098509&s=books&sr=1-1,https://m.media-amazon.com/images/I/61XfncFGcrL._AC_UY218_.jpg
Teach Like a Champion: 49 Techniques that Put Students on the Path to College,https://www.amazon.com/Teach-Like-Champion-2-0-Techniques/dp/1118901851/ref=sr_1_1?dchild=1&keywords=Teach+Like+a+Champion%3A+49+Techniques+that+Put+Students+on+the+Path+to+College&qid=1629098513&s=books&sr=1-1,https://m.media-amazon.com/images/I/51NL7FGKgYL._AC_UY218_.jpg
The Daily Show with Jon Stewart Presents Earth (The Book): A Visitor's Guide to the Human Race,https://www.amazon.com/Daily-Stewart-Presents-Earth-Audiobook/dp/B0043URLMI/ref=sr_1_1?dchild=1&keywords=The+Daily+Show+with+Jon+Stewart+Presents+Earth+%28The+Book%29%3A+A+Visitor%27s+Guide+to+the+Human+Race&qid=1629098516&s=books&sr=1-1,https://m.media-amazon.com/images/I/911JjeEUvNL._AC_UY218_.jpg
The Lego Ideas Book: Unlock Your Imagination,https://www.amazon.com/Lego-Ideas-Book-Unlock-Imagination/dp/0756686067/ref=sr_1_1?dchild=1&keywords=The+Lego+Ideas+Book%3A+Unlock+Your+Imagination&qid=1629098520&s=books&sr=1-1,https://m.media-amazon.com/images/I/71Hcsb0rhUL._AC_UY218_.jpg
The Official SAT Study Guide,https://www.amazon.com/Official-SAT-Study-Guide-2020/dp/1457312190/ref=sr_1_1?dchild=1&keywords=The+Official+SAT+Study+Guide&qid=1629098523&s=books&sr=1-1,https://m.media-amazon.com/images/I/818WNo7NbAL._AC_UY218_.jpg
"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain",https://www.amazon.com/Plant-Paradox-Dangers-Healthy-Disease/dp/006242713X/ref=sr_1_1?dchild=1&keywords=The+Plant+Paradox%3A+The+Hidden+Dangers+in+%22Healthy%22+Foods+That+Cause+Disease+and+Weight+Gain&qid=1629098526&s=books&sr=1-1,https://m.media-amazon.com/images/I/81l3xKTTzNL._AC_UY218_.jpg
The Tipping Point: How Little Things Can Make a Big Difference,https://www.amazon.com/The-Tipping-Point-audiobook/dp/B000OYD8T2/ref=sr_1_1?dchild=1&keywords=The+Tipping+Point%3A+How+Little+Things+Can+Make+a+Big+Difference&qid=1629098530&s=books&sr=1-1,https://m.media-amazon.com/images/I/41iApBaE8wL._AC_UY218_.jpg
What to Expect When You're Expecting,https://www.amazon.com/What-Expect-When-Youre-Expecting/dp/0761187480/ref=sr_1_1?dchild=1&keywords=What+to+Expect+When+You%27re+Expecting&qid=1629098533&s=books&sr=1-1,https://m.media-amazon.com/images/I/910zeJNaloL._AC_UY218_.jpg
"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",https://www.amazon.com/Wheat-Belly-William-Davis-MD-audiobook/dp/B005KUIQCE/ref=sr_1_1?dchild=1&keywords=Wheat+Belly%3A+Lose+the+Wheat%2C+Lose+the+Weight%2C+and+Find+Your+Path+Back+to+Health&qid=1629098537&s=books&sr=1-1,https://m.media-amazon.com/images/I/51DcxLLs4oL._AC_UY218_.jpg
Wild: From Lost to Found on the Pacific Crest Trail,https://www.amazon.com/Wild-Cheryl-Strayed-audiobook/dp/B007MIWUG0/ref=sr_1_1?dchild=1&keywords=Wild%3A+From+Lost+to+Found+on+the+Pacific+Crest+Trail&qid=1629098541&s=books&sr=1-1,https://m.media-amazon.com/images/I/815msAkmZVL._AC_UY218_.jpg
Hamilton: The Revolution,https://www.amazon.com/Hamilton-Revolution-Lin-Manuel-Miranda/dp/1455539740/ref=sr_1_1?dchild=1&keywords=Hamilton%3A+The+Revolution&qid=1629098544&s=books&sr=1-1,https://m.media-amazon.com/images/I/91-rUPACjkL._AC_UY218_.jpg
Humans of New York : Stories,https://www.amazon.com/Humans-New-York-Brandon-Stanton/dp/1250058902/ref=sr_1_1?dchild=1&keywords=Humans+of+New+York+%3A+Stories&qid=1629098548&s=books&sr=1-1,https://m.media-amazon.com/images/I/91Xfdyxo0VL._AC_UY218_.jpg
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),https://www.amazon.com/Jesus-Calling-Enjoying-Peace-Presence/dp/1591451884/ref=sr_1_1?dchild=1&keywords=Jesus+Calling%3A+Enjoying+Peace+in+His+Presence+%28with+Scripture+References%29&qid=1629098551&s=books&sr=1-1,https://m.media-amazon.com/images/I/51CiLSg0gAL._AC_UY218_.jpg
Obama: An Intimate Portrait,https://www.amazon.com/Obama-Intimate-Portrait-Pete-Souza/dp/0316512583/ref=sr_1_1?dchild=1&keywords=Obama%3A+An+Intimate+Portrait&qid=1629098554&s=books&sr=1-1,https://m.media-amazon.com/images/I/81crcx1XkvL._AC_UY218_.jpg
The Magnolia Story,https://www.amazon.com/The-Magnolia-Story-audiobook/dp/B01DFBXA8O/ref=sr_1_1?dchild=1&keywords=The+Magnolia+Story&qid=1629098558&s=books&sr=1-1,https://m.media-amazon.com/images/I/811fUsuM6OL._AC_UY218_.jpg
Unfreedom of the Press,https://www.amazon.com/Unfreedom-Press-Mark-R-Levin/dp/1476773092/ref=sr_1_1?dchild=1&keywords=Unfreedom+of+the+Press&qid=1629098561&s=books&sr=1-1,https://m.media-amazon.com/images/I/81dKveFv2+L._AC_UY218_.jpg
"Autobiography of Mark Twain, Vol. 1",https://www.amazon.com/Autobiography-Mark-Twain-Complete-Authoritative/dp/B0049EUKCG/ref=sr_1_1?dchild=1&keywords=Autobiography+of+Mark+Twain%2C+Vol.+1&qid=1629098564&s=books&sr=1-1,https://m.media-amazon.com/images/I/81vymjNvH5L._AC_UY218_.jpg
Fire and Fury: Inside the Trump White House,https://www.amazon.com/Fire-and-Fury-Michael-Wolff-audiobook/dp/B077G9ZMTC/ref=sr_1_1?dchild=1&keywords=Fire+and+Fury%3A+Inside+the+Trump+White+House&qid=1629098568&s=books&sr=1-1,https://m.media-amazon.com/images/I/813FEo6ZU9L._AC_UY218_.jpg
